appid,name,developer,publisher,positive,negative,owners,price,initialprice,discount,ccu
9310,"Warhammer 40,000: Dawn of War – Winter Assault",Relic Entertainment,SEGA,2072,278,750000.0,0.0,0.0,0,42
9340,Company of Heroes: Opposing Fronts,Relic Entertainment,SEGA,1045,93,1500000.0,19.99,19.99,0,19
9350,Supreme Commander,Gas Powered Games,Square Enix,2615,324,1500000.0,2.59,12.99,80,40
9420,Supreme Commander: Forged Alliance,Gas Powered Games,Square Enix,13042,426,1500000.0,12.99,12.99,0,691
9450,"Warhammer 40,000: Dawn of War - Soulstorm",Relic Entertainment,SEGA,16764,847,1500000.0,0.0,0.0,0,673
9460,Frontlines: Fuel of War,Kaos Studios,THQ Nordic,680,321,350000.0,19.99,19.99,0,2
9480,Saints Row 2,Volition,Deep Silver,15420,5046,3500000.0,9.99,9.99,0,95
9500,Gish,"Cryptic Sea, Edmund McMillen",Chronic Logic,277,204,350000.0,9.99,9.99,0,1
9710,Desperados 2: Cooper's Revenge,Spellbound,THQ Nordic,143,142,75000.0,9.99,9.99,0,2
9730,Tycoon City: New York,Deep Red Games Ltd.,Atari,112,160,35000.0,9.99,9.99,0,1
9760,Act of War: High Treason,Eugen Systems,THQ Nordic,413,93,75000.0,2.99,2.99,0,13
9800,Death to Spies,Haggard Games,Fulqrum Publishing,717,222,150000.0,4.99,4.99,0,2
9850,Codename: Panzers - Cold War,"InnoGlow, Stormregion, THQ Nordic",,175,90,75000.0,3.74,14.99,75,5
9880,Champions Online,Cryptic Studios,Arc Games,2990,1192,750000.0,0.0,0.0,0,113
9900,Star Trek Online,Cryptic Studios,Arc Games,15939,4206,3500000.0,0.0,0.0,0,1057
9940,Blade Kitten,Krome Studios,Krome Studios,888,182,150000.0,4.99,4.99,0,1
9980,The UnderGarden,Artech Studios,Atari,60,31,35000.0,6.99,6.99,0,0
10090,Call of Duty: World at War,Treyarch,Activision,46665,3884,3500000.0,19.99,19.99,0,433
10100,King's Quest Collection,Sierra,Activision,316,47,150000.0,19.99,19.99,0,12
10110,Space Quest Collection,Sierra,Activision,321,60,150000.0,19.99,19.99,0,5
10130,TimeShift,Saber Interactive,Activision,1066,270,150000.0,19.99,19.99,0,2
10150,Prototype,Radical Entertainment,Activision,9896,2461,1500000.0,19.99,19.99,0,223
10180,Call of Duty: Modern Warfare 2 (2009),Infinity Ward,Activision,54145,3973,7500000.0,19.99,19.99,0,399
10190,Call of Duty: Modern Warfare 2 (2009),Infinity Ward,Activision,31945,2927,7500000.0,19.99,19.99,0,190
10220,Postal III,"Trashmasters, Zoom Platform",Akella,2389,2907,350000.0,5.99,5.99,0,7
10230,Dead Mountaineer's Hotel,Electronic Paradise,Akella,42,70,35000.0,7.99,7.99,0,0
10240,A Stroke of Fate: Operation Valkyrie,SPLine,Akella,21,12,10000.0,6.99,6.99,0,0
10270,Disciples III: Reincarnation,Akella,Kalypso Media Digital,1247,488,150000.0,9.99,9.99,0,19
10460,The Club,Bizarre Creations,SEGA,102,72,75000.0,14.99,14.99,0,0
10500,Total War: EMPIRE – Definitive Edition,"CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",32211,3269,1500000.0,24.99,24.99,0,2028
10680,Aliens vs. Predator,Rebellion,SEGA,18175,1778,1500000.0,14.99,14.99,0,49
11020,TrackMania Nations Forever,Nadeo,Ubisoft,21244,2359,3500000.0,0.0,0.0,0,181
11040,Sherlock Holmes - Nemesis,Frogwares,Frogwares,468,185,150000.0,9.99,9.99,0,5
11050,Dracula: Origin,Frogwares,Frogwares,241,90,75000.0,9.99,9.99,0,0
11130,Sherlock Holmes: The Mystery of the Mummy,Frogwares,Frogwares,139,348,150000.0,0.0,0.0,0,0
11140,Sherlock Holmes: The Awakened (2008),Frogwares,Frogwares,588,209,350000.0,9.99,9.99,0,2
11150,Sherlock Holmes: The Silver Earring,Frogwares,Frogwares,411,269,150000.0,9.99,9.99,0,2
11180,Sherlock Holmes: The Mystery of the Persian Carpet,Frogwares,Frogwares,203,331,75000.0,9.99,9.99,0,1
11190,Sherlock Holmes versus Jack the Ripper,Frogwares,Frogwares,964,228,150000.0,9.99,9.99,0,7
11200,Shadowgrounds Survivor,Frozenbyte,Frozenbyte,472,305,350000.0,9.99,9.99,0,1
11240,Space Trader: Merchant Marine,,Meridian4,319,323,150000.0,4.99,4.99,0,0
11250,Pacific Storm,"Buka Entertainment, Lesta Studio",ESDigital Games,43,26,35000.0,7.99,7.99,0,0
11260,Pacific Storm Allies,Lesta Studio,ESDigital Games,136,92,35000.0,7.99,7.99,0,3
11280,Penguins Arena: Sedna's World,Pursuit Games,Pursuit Games,1241,142,150000.0,5.99,5.99,0,1
11330,Obulis,IonFX,Meridian4,646,142,150000.0,0.0,0.0,0,1
11340,Larva Mortus,,Meridian4,563,183,150000.0,4.99,4.99,0,0
11360,Chains,2dengine,City Interactive S.A.,455,157,75000.0,0.0,0.0,0,0
11370,Nikopol: Secrets of the Immortals,,Meridian4,211,173,150000.0,1.74,4.99,65,0
11390,Crash Time 2,,Meridian4,1401,1042,350000.0,4.99,4.99,0,1
11450,Overlord,Triumph Studios,"Codemasters, Electronic Arts",5954,410,750000.0,4.99,4.99,0,27
11480,Soldiers: Heroes of World War II - Enhanced Edition,Best Way,Fulqrum Publishing,763,125,150000.0,0.79,4.99,84,12
11550,Second Sight,Free Radical Design,THQ Nordic,211,53,35000.0,2.49,9.99,75,0
11560,Maelstrom: The Battle for Earth Begins,KDV Games,"Codemasters, Electronic Arts",103,59,35000.0,0.0,0.0,0,0
11590,Hospital Tycoon,Deep Red Limited,"Codemasters, Electronic Arts",237,350,35000.0,0.0,0.0,0,0
11610,Dragon Nest,Eyedentity Games Inc.,Eyedentity Games Inc.,1651,634,750000.0,0.0,0.0,0,11
12100,Grand Theft Auto III,Rockstar Games,Rockstar Games,12654,1946,3500000.0,0.0,0.0,0,42
12110,Grand Theft Auto: Vice City,Rockstar Games,Rockstar Games,27142,2134,1500000.0,0.0,0.0,0,113
12120,Grand Theft Auto: San Andreas,Rockstar Games,Rockstar Games,76056,6573,3500000.0,0.0,0.0,0,363
12130,Manhunt,Rockstar North,Rockstar Games,4984,2104,750000.0,9.99,9.99,0,15
12140,Max Payne,Remedy Entertainment,Rockstar Games,13072,1581,1500000.0,9.99,9.99,0,43
12150,Max Payne 2: The Fall of Max Payne,Remedy Entertainment,Rockstar Games,11282,652,750000.0,9.99,9.99,0,36
12160,Midnight Club 2,Rockstar San Diego,Rockstar Games,843,115,350000.0,0.0,0.0,0,3
12180,Grand Theft Auto 2,Rockstar North,Rockstar Games,453,36,350000.0,0.0,0.0,0,4
12200,Bully: Scholarship Edition,Rockstar New England,Rockstar Games,30730,5604,3500000.0,14.99,14.99,0,221
12210,Grand Theft Auto IV: The Complete Edition,"Rockstar North, Rockstar Toronto",Rockstar Games,144493,30691,7500000.0,19.99,19.99,0,2122
12220,Grand Theft Auto: Episodes from Liberty City,Rockstar North / Toronto,Rockstar Games,7524,2647,3500000.0,0.0,0.0,0,0
12310,Culpa Innata,Momentum Digital Media Technologies,Strategy First,82,27,35000.0,9.99,9.99,0,0
12320,Sacred Gold,Studio II,THQ Nordic,3597,613,350000.0,2.49,9.99,75,37
12330,Darkstar One,Ascaron Entertainment ltd.,Strategy First,477,101,150000.0,8.99,8.99,0,3
12340,Jack Keane,Deck13,Deck13,75,49,35000.0,0.0,0.0,0,1
12360,FlatOut: Ultimate Carnage Collector's Edition,"Bugbear Entertainment, ZOOM Platform Media, Jordan Freeman Group",Strategy First,5978,685,750000.0,19.99,19.99,0,42
12370,Jagged Alliance 2 Gold,Sir-Tech,Strategy First,0,0,75000.0,19.99,19.99,0,4
12380,Jagged Alliance 2 Gold,Sir-Tech,Strategy First,0,0,75000.0,3.99,19.99,80,0
12390,Exodus from the Earth,Parallax Arts Studio,Strategy First,136,95,150000.0,14.99,14.99,0,1
12420,Perimeter 2: New Earth,KDV Games,Strategy First,16,55,10000.0,5.99,5.99,0,0
12440,Ankh 2: Heart of Osiris ,Deck 13,Strategy First,43,20,35000.0,0.99,4.99,80,0
12450,Ankh 3: Battle of the Gods,Deck 13,Strategy First,27,11,10000.0,1.99,9.99,80,0
12460,BC Kings,Mascot Entertainment,Strategy First,125,78,35000.0,3.99,3.99,0,0
12470,Port Royale 2,Ascaron Entertainment ltd.,Strategy First,450,185,150000.0,5.99,5.99,0,13
12480,9th Company: Roots Of Terror,"Новый Диск, Lesta Studio",Strategy First,136,98,35000.0,9.99,9.99,0,1
12500,PuzzleQuest: Challenge of the Warlords,Infinite Interactive,"D3Publisher of America, Inc.",937,135,75000.0,9.99,9.99,0,12
12510,Prison Tycoon 3: Lockdown,"Gamebryo, Virtual Playground",Cosmi Valusoft,25,95,35000.0,9.99,9.99,0,1
12520,18 Wheels of Steel: American Long Haul,SCS Software,Cosmi Valusoft,360,134,75000.0,9.99,9.99,0,3
12530,Hunting Unlimited 2008,SCS Software,Ziggurat,59,10,35000.0,3.49,9.99,65,0
12570,Hot Dish,Zemnott,Ziggurat,14,18,10000.0,9.99,9.99,0,0
12580,Dr. Daisy Pet Vet,Zemnott,Ziggurat,12,14,10000.0,2.49,9.99,75,0
12640,Drakensang,Radon Labs,DTP Entertainment,592,143,150000.0,9.99,9.99,0,6
12650,Fetch It Again,dtp – young entertainment Gmbh & Co. KG,Cosmi ValuSoft,3,2,10000.0,6.99,6.99,0,0
12690,Hunting Unlimited 2010,SCS Software,Ziggurat,277,55,75000.0,3.49,9.99,65,0
12710,Overlord: Raising Hell,Triumph Studios,"Codemasters, Electronic Arts",2175,166,750000.0,9.99,9.99,0,18
12770,Rise of the Argonauts,Liquid Entertainment,"Codemasters, Electronic Arts",573,220,350000.0,0.0,0.0,0,1
12790,Damnation,Blue Omega Entertainment,"Codemasters, Electronic Arts",212,244,150000.0,0.0,0.0,0,1
12810,Overlord II,Triumph Studios,"Codemasters, Electronic Arts",4139,505,1500000.0,9.99,9.99,0,19
12830,Operation Flashpoint: Dragon Rising,Codemasters,"Codemasters, Electronic Arts",1676,751,750000.0,0.0,0.0,0,5
12900,AudioSurf,Dylan Fitterer,,10490,470,1500000.0,9.99,9.99,0,11
13140,America's Army 3,U.S. Army,U.S. Army,1732,727,1500000.0,0.0,0.0,0,1
13200,Unreal 2: The Awakening,"Epic Games, Inc.",Ubisoft,416,200,350000.0,0.0,0.0,0,1
13210,Unreal Tournament 3 Black,"Epic Games, Inc.","Epic Games, Inc.",3566,489,1500000.0,0.0,0.0,0,19
13230,Unreal Tournament 2004: Editor's Choice Edition,"Epic Games, Inc.","Epic Games, Inc.",3934,142,1500000.0,0.0,0.0,0,39
13240,Unreal Tournament: Game of the Year Edition,"Epic Games, Inc.","Epic Games, Inc.",4139,149,350000.0,0.0,0.0,0,26
13250,Unreal Gold,"Epic Games, Inc.",2K,2208,267,750000.0,0.0,0.0,0,3
13500,Prince of Persia: Warrior Within,Ubisoft,Ubisoft,2952,578,350000.0,9.99,9.99,0,18
13520,Far Cry,Crytek Studios,Ubisoft,8406,1853,3500000.0,9.99,9.99,0,50
13530,Prince of Persia: The Two Thrones,Ubisoft Montreal,Ubisoft,1856,462,350000.0,9.99,9.99,0,24
13540,Tom Clancy's Rainbow Six Vegas,Ubisoft Montreal,Ubisoft,1187,304,350000.0,9.99,9.99,0,5
13560,Tom Clancy's Splinter Cell,Ubisoft,Ubisoft,2951,413,750000.0,9.99,9.99,0,15
13570,Tom Clancy's Splinter Cell Chaos Theory,Ubisoft Montreal,Ubisoft,4785,348,350000.0,9.99,9.99,0,26
13580,Tom Clancy's Splinter Cell Double Agent,Ubisoft Montreal,Ubisoft,620,1064,350000.0,9.99,9.99,0,9
13600,Prince of Persia: The Sands of Time,Kudosoft,Ubisoft,3844,637,750000.0,9.99,9.99,0,26
13620,Tom Clancy's Ghost Recon Desert Siege,Red Storm Entertainment,Ubisoft,139,14,10000.0,1.24,4.99,75,1
13630,Tom Clancy's Ghost Recon Island Thunder,Red Storm Entertainment,Ubisoft,137,21,75000.0,1.24,4.99,75,1
15000,Tom Clancy's Rainbow Six Lockdown,Red Storm Entertainment,Ubisoft,293,190,150000.0,9.99,9.99,0,2
15080,Rayman Raving Rabbids,"Ubisoft Bulgaria, Ubisoft Montpellier",Ubisoft,1442,274,150000.0,9.99,9.99,0,2
15100,Assassin's Creed: Director's Cut Edition,Ubisoft Montreal,Ubisoft,17822,4075,1500000.0,19.99,19.99,0,61
15120,Tom Clancy's Rainbow Six Vegas 2,Ubisoft Montreal,Ubisoft,4861,871,750000.0,9.99,9.99,0,20
15130,Beyond Good and Evil,Ubisoft Montpellier,Ubisoft,2951,475,350000.0,0.0,0.0,0,3
15160,Petz Horsez 2,Ubisoft,,157,52,10000.0,9.99,9.99,0,1
15170,Heroes of Might & Magic V,Nival,Ubisoft,3354,461,750000.0,9.99,9.99,0,175
15190,Brothers in Arms: Road to Hill 30,Gearbox Software,Ubisoft,1679,237,350000.0,9.99,9.99,0,11
15200,Silent Hunter: Wolves of the Pacific,Ubisoft Romania,Ubisoft,728,318,150000.0,9.99,9.99,0,26
15210,Silent Hunter III,Ubisoft,Ubisoft,2145,297,350000.0,9.99,9.99,0,54
15240,Silent Hunter: Wolves of the Pacific U-Boat Missions,Ubisoft Romania,Ubisoft,247,59,75000.0,9.99,9.99,0,11
15270,Cold Fear,Darkworks,Ubisoft,1076,208,75000.0,1.99,9.99,80,1
15300,Tom Clancy's Ghost Recon,Red Storm Entertainment,Ubisoft,1400,115,350000.0,2.49,9.99,75,17
15320,IL-2 Sturmovik: 1946,1C: Maddox Games,Fulqrum Publishing,2642,363,350000.0,9.99,9.99,0,20
15370,Heroes of Might & Magic V: Tribes of the East,Nival,Ubisoft,2696,219,350000.0,9.99,9.99,0,269
15380,Heroes of Might & Magic V: Hammers of Fate,Nival,Ubisoft,296,49,75000.0,9.99,9.99,0,25
15390,Brothers in Arms: Hell's Highway,Gearbox Software,Ubisoft,1989,199,350000.0,9.99,9.99,0,15
15400,Harvest: Massive Encounter,Oxeye Game Studio,Oxeye Game Studio,122,34,75000.0,7.99,7.99,0,0
15500,The Wonderful End of the World,"Dejobaan Games, LLC","Dejobaan Games, LLC",533,147,150000.0,9.99,9.99,0,0
15520,AaAaAA!!! - A Reckless Disregard for Gravity,"Dejobaan Games, LLC","Dejobaan Games, LLC",632,118,150000.0,9.99,9.99,0,0
15540,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),"Dejobaan Games, LLC","Dejobaan Games, LLC",156,399,75000.0,0.0,0.0,0,0
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,"Dejobaan Games, LLC, Owlchemy Labs","Dejobaan Games, LLC",812,282,350000.0,9.99,9.99,0,0
15620,"Warhammer 40,000: Dawn of War II - Anniversary Edition (Classic)","Relic Entertainment, Feral Interactive (Mac/Linux)","Relic Entertainment, Feral Interactive (Mac/Linux)",11298,1476,3500000.0,49.99,49.99,0,152
15700,Oddworld: Abe's Oddysee,Oddworld Inhabitants,Oddworld Inhabitants,3716,639,750000.0,2.99,2.99,0,7
15710,Oddworld: Abe's Exoddus,Oddworld Inhabitants,Oddworld Inhabitants,1491,85,350000.0,2.99,2.99,0,6
15740,Oddworld: Munch's Oddysee,Oddworld Inhabitants,Oddworld Inhabitants,799,238,150000.0,4.99,4.99,0,2
15750,Oddworld: Stranger's Wrath HD,Oddworld Inhabitants,Oddworld Inhabitants,1448,211,350000.0,9.99,9.99,0,2
15900,7 Wonders II,MumboJumbo,Accelerate Games,162,41,75000.0,9.99,9.99,0,14
15930,Luxor 3,MumboJumbo,Accelerate Games,186,18,75000.0,9.99,9.99,0,2
15960,Little Farm,MumboJumbo,Accelerate Games,82,42,35000.0,9.99,9.99,0,0
15970,Luxor,MumboJumbo,Accelerate Games,84,40,75000.0,9.99,9.99,0,5
16000,Discovery! A Seek and Find Adventure,MumboJumbo,Accelerate Games,30,41,10000.0,9.99,9.99,0,0
16020,Samantha Swift and the Hidden Roses of Athena,MumboJumbo,Accelerate Games,54,36,35000.0,9.99,9.99,0,0
16030,7 Wonders: Treasures of Seven,MumboJumbo,Accelerate Games,107,38,35000.0,9.99,9.99,0,0
16040,Luxor: Quest for the Afterlife,MumboJumbo,Accelerate Games,102,23,35000.0,9.99,9.99,0,1
16060,Samantha Swift and the Golden Touch,MumboJumbo,Accelerate Games,38,67,35000.0,9.99,9.99,0,0
16120,Plant Tycoon,Last Day of Work,,190,13,35000.0,9.99,9.99,0,13
16130,Fish Tycoon,Last Day of Work,,104,14,10000.0,9.99,9.99,0,5
16300,Everyday Shooter,Queasy Games,,110,6,35000.0,9.99,9.99,0,0
16450,F.E.A.R. 2: Project Origin,Monolith,"Warner Bros. Games, Warner Bros. Interactive Entertainment",7280,1269,750000.0,14.99,14.99,0,41
16600,Trials 2: Second Edition,Redlynx,,225,39,75000.0,9.99,9.99,0,0
16710,Insecticide Part 1,Crackpot Entertainment,Missing Link Games,341,115,150000.0,3.99,3.99,0,0
16720,Velvet Assassin,Replay Studios,Missing Link Games,1543,947,350000.0,5.99,5.99,0,2
16730,Legendary,Spark Unlimited,SouthPeak Games,1438,1146,350000.0,5.99,5.99,0,2
16810,Sid Meier's Civilization IV: Colonization,Firaxis Games,2K,1212,185,750000.0,19.99,19.99,0,244
16900,GROUND BRANCH,"BlackFoot Studios, MicroProse Software",MicroProse Software,19351,2325,1500000.0,29.99,29.99,0,349
17080,Tribes: Ascend,Hi-Rez Studios,Hi-Rez Studios,6946,1639,1500000.0,0.0,0.0,0,0
17100,Children of the Nile: Enhanced Edition,"Tilted Mill Entertainment, Inc.",,372,70,75000.0,7.99,7.99,0,9
17140,Hinterland,"Tilted Mill Entertainment, Inc.","Tilted Mill Entertainment, Inc.",197,50,75000.0,9.99,9.99,0,0
17180,Mosby's Confederacy,"Tilted Mill Entertainment, Inc.",,25,14,35000.0,9.99,9.99,0,0
17300,Crysis,Crytek,Electronic Arts,10565,2649,1500000.0,29.99,29.99,0,10
17330,Crysis Warhead,Crytek,Electronic Arts,3280,544,1500000.0,19.99,19.99,0,5
17340,Crysis Warhead,Crytek,Electronic Arts,1783,324,750000.0,19.99,19.99,0,1
17390,SPORE,Maxis™,Electronic Arts,61124,4996,3500000.0,19.99,19.99,0,599
17410,Mirror's Edge,DICE,Electronic Arts,32983,4669,3500000.0,19.99,19.99,0,43
17430,Need for Speed Undercover,EA Black Box,Electronic Arts,5969,1957,1500000.0,0.0,0.0,0,13
17440,SPORE Creepy & Cute Parts Pack,Maxis™,Electronic Arts,1809,217,350000.0,19.99,19.99,0,20
17450,Dragon Age: Origins,BioWare,Electronic Arts,9656,870,750000.0,29.99,29.99,0,7
17460,Mass Effect (2007),BioWare,Electronic Arts,15394,1040,1500000.0,29.99,29.99,0,22
17470,Dead Space (2008),EA Redwood Shores,Electronic Arts,25388,2272,3500000.0,7.99,19.99,60,43
17480,Command & Conquer: Red Alert 3,EA Los Angeles,Electronic Arts,12792,2220,1500000.0,19.88,19.88,0,362
17500,Zombie Panic! Source,Zombie Panic! Team,Zombie Panic! Team,6541,1185,750000.0,0.0,0.0,0,13
17570,"Pirates, Vikings, and Knights II",Octoshark Studios,Octoshark Studios,5227,730,1500000.0,0.0,0.0,0,13
17580,Dystopia,Puny Human,Gotcha Gotcha Games,925,164,150000.0,0.0,0.0,0,1
17710,Nuclear Dawn,"GameConnect, InterWave Studios",Iceberg Interactive,1937,531,350000.0,9.99,9.99,0,0
17740,Empires Mod,Empires,Empires,902,140,750000.0,0.0,0.0,0,3
18000,"Precipice of Darkness, Episode One",Hothead Games,Hothead Games,451,58,150000.0,7.99,7.99,0,0
18020,"Precipice of Darkness, Episode Two",Hothead Games,Hothead Games,159,30,75000.0,7.99,7.99,0,0
18040,DeathSpank,Hothead Games,Electronic Arts,864,52,150000.0,14.99,14.99,0,2
18050,DeathSpank: Thongs of Virtue,Hothead Games,Electronic Arts,250,37,75000.0,14.99,14.99,0,1
18070,The Baconing,Hothead Games,Hothead Games,199,56,75000.0,14.99,14.99,0,0
18110,Shattered Horizon,Futuremark,Futuremark,428,75,150000.0,0.0,0.0,0,0
18120,Unstoppable Gorg,Futuremark,Futuremark,236,64,75000.0,9.99,9.99,0,0
18300,Spectraball,Shorebound Studios,Shorebound Studios,379,115,350000.0,4.99,4.99,0,0
18400,Crazy Machines 2,Fakt Software,Viva Media,120,136,150000.0,9.99,9.99,0,0
18420,Crazy Machines,Fakt Software,Viva Media,157,33,75000.0,9.99,9.99,0,0
18450,Crazy Machines 1.5,Fakt Software,Viva Media,1,1,75000.0,9.99,9.99,0,0
18460,Crazy Machines 1.5,Fakt Software,Viva Media,1,1,75000.0,9.99,9.99,0,0
18470,Helldorado,Spellbound,THQ Nordic,126,45,75000.0,9.99,9.99,0,0
18480,Mata Hari,4Head Studios,Viva Media,82,58,75000.0,9.99,9.99,0,1
18500,Defense Grid: The Awakening,Hidden Path Entertainment,Hidden Path Entertainment,4946,196,750000.0,9.99,9.99,0,55
18600,Mayhem Intergalactic,Inventive Dingo,Inventive Dingo,14,13,75000.0,9.99,9.99,0,0
18700,And Yet It Moves,Broken Rules,Broken Rules,903,388,350000.0,9.99,9.99,0,0
18820,Zero Gear,Brian Cronin,Brian Cronin,687,189,75000.0,4.99,4.99,0,0
19000,Silent Hill Homecoming,Double Helix Games,KONAMI,1620,1795,350000.0,39.99,39.99,0,14
19020,Puzzle Chronicles,Infinite Interactive,KONAMI,25,27,10000.0,9.99,9.99,0,0
19030,Rocket Knight,Climax Studios,KONAMI,124,43,10000.0,14.99,14.99,0,0
19200,Tank Universal,Dialogue Design,,258,180,75000.0,4.99,4.99,0,0
19680,Alice: Madness Returns,Spicy Horse Games,Electronic Arts,21729,2358,1500000.0,2.49,9.99,75,260
19800,Brothers in Arms: Earned in Blood,Gearbox Software,Ubisoft,896,133,150000.0,9.99,9.99,0,9
19830,Tom Clancy's Rainbow Six 3 Gold,"Red Storm Entertainment, Ubisoft Montreal",Ubisoft,1783,161,350000.0,9.99,9.99,0,7
19900,Far Cry 2,Ubisoft Montreal,Ubisoft,12895,3942,1500000.0,9.99,9.99,0,77
19980,Prince of Persia,Ubisoft Montreal,Ubisoft,2730,754,350000.0,9.99,9.99,0,12
20500,Red Faction Guerrilla Steam Edition,"Volition, Reactor Zero, THQ Nordic",Deep Silver,6859,765,1500000.0,19.99,19.99,0,5
20510,S.T.A.L.K.E.R.: Clear Sky,GSC Game World,GSC World Publishing,18987,3267,1500000.0,19.99,19.99,0,107
20530,Red Faction,Volition,Deep Silver,2404,376,750000.0,9.99,9.99,0,4
20540,Company of Heroes: Tales of Valor,Relic Entertainment,SEGA,2140,171,750000.0,19.99,19.99,0,45
20550,Red Faction II,Volition,Deep Silver,629,570,350000.0,9.99,9.99,0,1
20570,"Warhammer 40,000: Dawn of War II Chaos Rising","Relic Entertainment, Feral Interactive (Mac/Linux)","SEGA, Feral Interactive (Mac/Linux)",3047,304,1500000.0,0.0,0.0,0,30
20700,Starscape,Moonpod,Moonpod,81,18,35000.0,7.99,7.99,0,0
20710,Mr. Robot,Moonpod,Moonpod,71,17,35000.0,7.99,7.99,0,0
20820,Shatter,Sidhe,PikPok,1209,81,350000.0,1.99,1.99,0,0
20900,The Witcher: Enhanced Edition Director's Cut,CD PROJEKT RED,"CD PROJEKT RED, 1C-SoftClub",73569,9135,3500000.0,9.99,9.99,0,616
20920,The Witcher 2: Assassins of Kings Enhanced Edition,CD PROJEKT RED,"CD PROJEKT RED, 1C-SoftClub",77950,9114,3500000.0,19.99,19.99,0,479
21000,LEGO Batman: The Videogame,Traveller's Tales,Warner Bros. Interactive Entertainment,11083,1296,750000.0,19.99,19.99,0,118
21010,Watchmen: The End is Nigh,Deadline Games,Warner Bros. Games,559,221,75000.0,4.99,4.99,0,5
21030,Watchmen: The End is Nigh Part 2,Deadline Games,Warner Bros. Games,236,101,35000.0,4.99,4.99,0,0
21090,F.E.A.R.,"Monolith Productions, Inc., Timegate","Warner Bros. Games, Warner Bros. Interactive Entertainment",15867,1069,1500000.0,9.99,9.99,0,87
21100,F.E.A.R. 3,Day 1 Studios,Warner Bros. Interactive Entertainment,9070,3688,1500000.0,19.99,19.99,0,36
21110,F.E.A.R.,"Monolith Productions, Inc., Timegate","Warner Bros. Games, Warner Bros. Interactive Entertainment",0,0,1500000.0,9.99,9.99,0,13
21120,F.E.A.R.,"Monolith Productions, Inc., Timegate","Warner Bros. Games, Warner Bros. Interactive Entertainment",0,0,1500000.0,9.99,9.99,0,10
21130,LEGO Harry Potter: Years 1-4,TT Games,Warner Bros. Interactive Entertainment,7862,1154,1500000.0,19.99,19.99,0,82
21600,Age of Booty,Certain Affinity™,Capcom,81,119,35000.0,0.0,0.0,0,0
21640,Flock!,Proper Games,Capcom,190,45,35000.0,0.0,0.0,0,0
21660,Street Fighter IV,Capcom,Capcom,353,174,150000.0,0.0,0.0,0,0
21670,Bionic Commando,Capcom,Capcom,1234,469,350000.0,9.99,9.99,0,5
21680,Bionic Commando: Rearmed,Capcom,Capcom,663,437,350000.0,9.99,9.99,0,0
21690,Resident Evil 5,Capcom,Capcom,42807,6310,1500000.0,19.99,19.99,0,566
21780,Driver Parallel Lines,Ubisoft Reflections,Ubisoft,1221,138,150000.0,9.99,9.99,0,7
21800,Tom Clancy's EndWar,Ubisoft  Shanghaï,Ubisoft,789,188,350000.0,9.99,9.99,0,13
